9.000000 3.182082e-42
9.020400 4.879009e-42
9.040846 8.668673e-42
9.061338 2.029994e-41
9.081877 9.923379e-41
9.102462 1.711028e-39
9.123094 4.399612e-41
9.143773 1.290713e-41
9.164499 6.070365e-42
9.185272 3.528988e-42
9.206091 2.318646e-42
9.226958 1.651207e-42
9.247872 1.245469e-42
9.268834 9.809999e-43
9.289843 7.993125e-43
9.310900 6.692591e-43
9.332005 5.730317e-43
9.353157 4.998609e-43
9.374357 4.429290e-43
9.395605 3.977532e-43
9.416902 3.612900e-43
9.438247 3.314152e-43
9.459640 3.066118e-43
9.481082 2.857727e-43
9.502572 2.680754e-43
9.524111 2.528991e-43
9.545698 2.397680e-43
9.567335 2.283129e-43
9.589021 2.182438e-43
9.610756 2.093304e-43
9.632540 2.013882e-43
9.654373 1.942680e-43
9.676256 1.878479e-43
9.698189 1.820277e-43
9.720171 1.767248e-43
9.742204 1.718700e-43
9.764286 1.674055e-43
9.786418 1.632826e-43
9.808600 1.594597e-43
9.830833 1.559018e-43
9.853116 1.525786e-43
9.875449 1.494642e-43
9.897833 1.465363e-43
9.920268 1.437754e-43
9.942754 1.411646e-43
9.965291 1.386893e-43
9.987878 1.363363e-43
10.010520 1.340945e-43
10.033210 1.319538e-43
10.055950 1.299055e-43
10.078740 1.279414e-43
10.101590 1.260548e-43
10.124480 1.242393e-43
10.147430 1.224895e-43
10.170430 1.208002e-43
10.193490 1.191671e-43
10.216590 1.175861e-43
10.239750 1.160535e-43
10.262960 1.145661e-43
10.286220 1.131210e-43
10.309540 1.117152e-43
10.332900 1.103465e-43
10.356330 1.090126e-43
10.379800 1.077114e-43
10.403330 1.064412e-43
10.426910 1.052000e-43
10.450540 1.039865e-43
10.474230 1.027991e-43
10.497970 1.016366e-43
10.521770 1.004976e-43
10.545610 9.938111e-44
10.569520 9.828607e-44
10.593470 9.721151e-44
10.617490 9.615655e-44
10.641550 9.512031e-44
10.665670 9.410207e-44
10.689850 9.310108e-44
10.714080 9.211668e-44
10.738360 9.114826e-44
10.762700 9.019523e-44
10.787100 8.925700e-44
10.811550 8.833313e-44
10.836050 8.742311e-44
10.860620 8.652652e-44
10.885230 8.564285e-44
10.909910 8.477182e-44
10.934640 8.391294e-44
10.959420 8.306593e-44
10.984260 8.223044e-44
11.009160 8.140613e-44
11.034110 8.059274e-44
11.059120 7.978992e-44
11.084190 7.899748e-44
11.109320 7.821514e-44
11.134490 7.744265e-44
11.159730 7.667976e-44
11.185030 7.592631e-44
11.210380 7.518202e-44
11.235790 7.444669e-44
11.261260 7.372018e-44
11.286780 7.300231e-44
11.312370 7.229280e-44
11.338010 7.159162e-44
11.363710 7.089854e-44
11.389460 7.021339e-44
11.415280 6.953606e-44
11.441160 6.886641e-44
11.467090 6.820423e-44
11.493080 6.754952e-44
11.519130 6.690200e-44
11.545240 6.626166e-44
11.571410 6.562829e-44
11.597640 6.500185e-44
11.623920 6.438221e-44
11.650270 6.376928e-44
11.676680 6.316290e-44
11.703150 6.256297e-44
11.729670 6.196943e-44
11.756260 6.138219e-44
11.782910 6.080115e-44
11.809620 6.022622e-44
11.836380 5.965728e-44
11.863210 5.909430e-44
11.890100 5.853714e-44
11.917050 5.798575e-44
11.944060 5.744003e-44
11.971140 5.689990e-44
11.998270 5.636536e-44
12.025470 5.583627e-44
12.052730 5.531250e-44
12.080040 5.479415e-44
12.107420 5.428099e-44
12.134870 5.377302e-44
12.162370 5.327016e-44
12.189940 5.277234e-44
12.217570 5.227954e-44
12.245260 5.179166e-44
12.273020 5.130864e-44
12.300840 5.083045e-44
12.328720 5.035698e-44
12.356660 4.988822e-44
12.384670 4.942414e-44
12.412740 4.896457e-44
12.440880 4.850958e-44
12.469080 4.805907e-44
12.497340 4.761294e-44
12.525670 4.717124e-44
12.554060 4.673384e-44
12.582520 4.630071e-44
12.611040 4.587179e-44
12.639620 4.544708e-44
12.668270 4.502651e-44
12.696980 4.461000e-44
12.725760 4.419754e-44
12.754610 4.378908e-44
12.783520 4.338456e-44
12.812500 4.298395e-44
12.841540 4.258721e-44
12.870640 4.219430e-44
12.899820 4.180516e-44
12.929060 4.141974e-44
12.958360 4.103805e-44
12.987730 4.066002e-44
13.017170 4.028563e-44
13.046680 3.991481e-44
13.076250 3.954753e-44
13.105890 3.918373e-44
13.135600 3.882342e-44
13.165370 3.846655e-44
13.195210 3.811311e-44
13.225120 3.776298e-44
13.255100 3.741621e-44
13.285140 3.707273e-44
13.315250 3.673248e-44
13.345430 3.639548e-44
13.375680 3.606167e-44
13.406000 3.573102e-44
13.436390 3.540351e-44
13.466840 3.507908e-44
13.497370 3.475771e-44
13.527960 3.443938e-44
13.558620 3.412403e-44
13.589360 3.381167e-44
13.620160 3.350225e-44
13.651030 3.319575e-44
13.681970 3.289210e-44
13.712980 3.259133e-44
13.744070 3.229338e-44
13.775220 3.199820e-44
13.806440 3.170583e-44
13.837740 3.141618e-44
13.869100 3.112924e-44
13.900540 3.084498e-44
13.932050 3.056336e-44
13.963630 3.028442e-44
13.995280 3.000804e-44
14.027000 2.973428e-44
14.058790 2.946304e-44
14.090660 2.919434e-44
14.122600 2.892816e-44
14.154610 2.866445e-44
14.186690 2.840320e-44
14.218850 2.814439e-44
14.251080 2.788796e-44
14.283380 2.763394e-44
14.315760 2.738227e-44
14.348200 2.713294e-44
14.380730 2.688590e-44
14.413320 2.664119e-44
14.445990 2.639874e-44
14.478740 2.615853e-44
14.511550 2.592055e-44
14.544450 2.568477e-44
14.577410 2.545119e-44
14.610460 2.521976e-44
14.643570 2.499046e-44
14.676760 2.476330e-44
14.710030 2.453825e-44
14.743370 2.431526e-44
14.776790 2.409433e-44
14.810290 2.387544e-44
14.843850 2.365859e-44
14.877500 2.344374e-44
14.911220 2.323085e-44
14.945020 2.301993e-44
14.978900 2.281097e-44
15.012850 2.260392e-44
15.046880 2.239880e-44
15.080980 2.219555e-44
15.115170 2.199417e-44
15.149430 2.179465e-44
15.183760 2.159698e-44
15.218180 2.140112e-44
15.252680 2.120705e-44
15.287250 2.101476e-44
15.321900 2.082425e-44
15.356630 2.063549e-44
15.391440 2.044849e-44
15.426320 2.026318e-44
15.461290 2.007957e-44
15.496330 1.989764e-44
15.531460 1.971738e-44
15.566660 1.953881e-44
15.601950 1.936183e-44
15.637310 1.918652e-44
15.672760 1.901280e-44
15.708280 1.884066e-44
15.743890 1.867011e-44
15.779570 1.850111e-44
15.815340 1.833367e-44
15.851180 1.816775e-44
15.887110 1.800336e-44
15.923130 1.784046e-44
15.959220 1.767908e-44
15.995390 1.751917e-44
16.031650 1.736070e-44
16.067980 1.720371e-44
16.104400 1.704813e-44
16.140910 1.689399e-44
16.177490 1.674125e-44
16.214160 1.658990e-44
16.250910 1.643996e-44
16.287750 1.629136e-44
16.324670 1.614414e-44
16.361670 1.599825e-44
16.398760 1.585371e-44
16.435930 1.571047e-44
16.473180 1.556855e-44
16.510520 1.542793e-44
16.547940 1.528858e-44
16.585450 1.515051e-44
16.623040 1.501370e-44
16.660720 1.487812e-44
16.698490 1.474379e-44
16.736340 1.461069e-44
16.774270 1.447880e-44
16.812290 1.434813e-44
16.850400 1.421863e-44
16.888590 1.409031e-44
16.926870 1.396316e-44
16.965240 1.383719e-44
17.003700 1.371234e-44
17.042240 1.358863e-44
17.080870 1.346607e-44
17.119580 1.334462e-44
17.158390 1.322426e-44
17.197280 1.310501e-44
17.236260 1.298684e-44
17.275330 1.286975e-44
17.314480 1.275370e-44
17.353730 1.263873e-44
17.393060 1.252481e-44
17.432490 1.241192e-44
17.472000 1.230005e-44
17.511600 1.218922e-44
17.551300 1.207937e-44
17.591080 1.197055e-44
17.630950 1.186270e-44
17.670920 1.175583e-44
17.710970 1.164994e-44
17.751110 1.154501e-44
17.791350 1.144102e-44
17.831680 1.133799e-44
17.872090 1.123589e-44
17.912600 1.113472e-44
17.953200 1.103447e-44
17.993900 1.093514e-44
18.034680 1.083671e-44
18.075560 1.073916e-44
18.116530 1.064250e-44
18.157600 1.054674e-44
18.198750 1.045181e-44
18.240000 1.035776e-44
18.281350 1.026459e-44
18.322780 1.017224e-44
18.364320 1.008072e-44
18.405940 9.990052e-45
18.447660 9.900198e-45
18.489470 9.811160e-45
18.531380 9.722930e-45
18.573390 9.635501e-45
18.615490 9.548866e-45
18.657680 9.463017e-45
18.699970 9.377947e-45
18.742360 9.293648e-45
18.784840 9.210114e-45
18.827420 9.127337e-45
18.870090 9.045313e-45
18.912870 8.964032e-45
18.955730 8.883487e-45
18.998700 8.803673e-45
19.041760 8.724584e-45
19.084920 8.646210e-45
19.128180 8.568548e-45
19.171540 8.491589e-45
19.214990 8.415330e-45
19.258550 8.339761e-45
19.302200 8.264877e-45
19.345950 8.190672e-45
19.389800 8.117138e-45
19.433750 8.044271e-45
19.477800 7.972065e-45
19.521950 7.900515e-45
19.566200 7.829611e-45
19.610550 7.759350e-45
19.655000 7.689726e-45
19.699550 7.620731e-45
19.744200 7.552363e-45
19.788960 7.484613e-45
19.833810 7.417478e-45
19.878770 7.350950e-45
19.923830 7.285025e-45
19.968980 7.219697e-45
20.014250 7.154961e-45
20.059610 7.090810e-45
20.105080 7.027241e-45
20.150650 6.964248e-45
20.196330 6.901824e-45
20.242100 6.839967e-45
20.287980 6.778669e-45
20.333970 6.717925e-45
20.380060 6.657731e-45
20.426260 6.598082e-45
20.472550 6.538974e-45
20.518960 6.480400e-45
20.565470 6.422357e-45
20.612080 6.364839e-45
20.658800 6.307841e-45
20.705630 6.251358e-45
20.752560 6.195388e-45
20.799600 6.139923e-45
20.846740 6.084961e-45
20.894000 6.030495e-45
20.941360 5.976522e-45
20.988820 5.923039e-45
21.036400 5.870038e-45
21.084080 5.817517e-45
21.131870 5.765471e-45
21.179770 5.713895e-45
21.227770 5.662787e-45
21.275890 5.612140e-45
21.324110 5.561951e-45
21.372450 5.512216e-45
21.420890 5.462932e-45
21.469450 5.414093e-45
21.518110 5.365694e-45
21.566880 5.317735e-45
21.615770 5.270208e-45
21.664760 5.223112e-45
21.713870 5.176441e-45
21.763090 5.130192e-45
21.812420 5.084362e-45
21.861860 5.038944e-45
21.911410 4.993938e-45
21.961080 4.949339e-45
22.010850 4.905144e-45
22.060750 4.861347e-45
22.110750 4.817945e-45
22.160870 4.774937e-45
22.211100 4.732317e-45
22.261440 4.690083e-45
22.311900 4.648230e-45
22.362470 4.606755e-45
22.413160 4.565655e-45
22.463960 4.524926e-45
22.514880 4.484566e-45
22.565910 4.444570e-45
22.617060 4.404934e-45
22.668330 4.365659e-45
22.719710 4.326737e-45
22.771210 4.288167e-45
22.822820 4.249945e-45
22.874550 4.212068e-45
22.926400 4.174535e-45
22.978370 4.137339e-45
23.030450 4.100480e-45
23.082650 4.063953e-45
23.134970 4.027757e-45
23.187410 3.991888e-45
23.239970 3.956342e-45
23.292650 3.921118e-45
23.345440 3.886211e-45
23.398360 3.851620e-45
23.451390 3.817341e-45
23.504550 3.783372e-45
23.557830 3.749708e-45
23.611220 3.716350e-45
23.664740 3.683292e-45
23.718380 3.650533e-45
23.772140 3.618071e-45
23.826030 3.585899e-45
23.880030 3.554020e-45
23.934160 3.522428e-45
23.988410 3.491121e-45
24.042780 3.460097e-45
24.097280 3.429353e-45
24.151900 3.398887e-45
24.206640 3.368695e-45
24.261510 3.338776e-45
24.316500 3.309127e-45
24.371620 3.279745e-45
24.426860 3.250629e-45
24.482230 3.221776e-45
24.537720 3.193182e-45
24.593340 3.164848e-45
24.649080 3.136768e-45
24.704950 3.108942e-45
24.760950 3.081367e-45
24.817070 3.054041e-45
24.873330 3.026962e-45
24.929700 3.000126e-45
24.986210 2.973533e-45
25.042850 2.947180e-45
25.099610 2.921065e-45
25.156500 2.895185e-45
25.213520 2.869539e-45
25.270670 2.844124e-45
25.327950 2.818938e-45
25.385360 2.793980e-45
25.442900 2.769246e-45
25.500570 2.744736e-45
25.558370 2.720448e-45
25.616300 2.696377e-45
25.674370 2.672524e-45
25.732560 2.648887e-45
25.790890 2.625462e-45
25.849350 2.602249e-45
25.907940 2.579245e-45
25.966660 2.556448e-45
26.025520 2.533858e-45
26.084510 2.511470e-45
26.143630 2.489286e-45
26.202890 2.467300e-45
26.262280 2.445513e-45
26.321810 2.423923e-45
26.381470 2.402526e-45
26.441270 2.381324e-45
26.501200 2.360312e-45
26.561270 2.339490e-45
26.621480 2.318855e-45
26.681820 2.298407e-45
26.742300 2.278142e-45
26.802910 2.258061e-45
26.863670 2.238160e-45
26.924560 2.218439e-45
26.985580 2.198896e-45
27.046750 2.179529e-45
27.108060 2.160336e-45
27.169500 2.141317e-45
27.231080 2.122469e-45
27.292810 2.103791e-45
27.354670 2.085281e-45
27.416670 2.066938e-45
27.478820 2.048761e-45
27.541100 2.030747e-45
27.603530 2.012895e-45
27.666090 1.995204e-45
27.728800 1.977673e-45
27.791650 1.960300e-45
27.854650 1.943083e-45
27.917790 1.926022e-45
27.981070 1.909114e-45
28.044490 1.892359e-45
28.108060 1.875754e-45
28.171770 1.859300e-45
28.235620 1.842993e-45
28.299620 1.826833e-45
28.363770 1.810820e-45
28.428060 1.794950e-45
28.492490 1.779223e-45
28.557080 1.763638e-45
28.621800 1.748193e-45
28.686680 1.732888e-45
28.751700 1.717720e-45
28.816870 1.702689e-45
28.882190 1.687793e-45
28.947660 1.673032e-45
29.013270 1.658403e-45
29.079030 1.643907e-45
29.144940 1.629541e-45
29.211010 1.615304e-45
29.277220 1.601195e-45
29.343580 1.587214e-45
29.410090 1.573358e-45
29.476750 1.559628e-45
29.543560 1.546021e-45
29.610530 1.532535e-45
29.677650 1.519173e-45
29.744910 1.505930e-45
29.812340 1.492806e-45
29.879910 1.479801e-45
29.947640 1.466912e-45
30.015520 1.454140e-45
30.083550 1.441483e-45
30.151740 1.428940e-45
30.220080 1.416510e-45
30.288580 1.404191e-45
30.357230 1.391984e-45
30.426040 1.379886e-45
30.495010 1.367897e-45
30.564130 1.356017e-45
30.633410 1.344243e-45
30.702840 1.332575e-45
30.772440 1.321012e-45
30.842190 1.309553e-45
30.912090 1.298198e-45
30.982160 1.286945e-45
31.052390 1.275792e-45
31.122770 1.264740e-45
31.193310 1.253788e-45
31.264020 1.242935e-45
31.334880 1.232178e-45
31.405910 1.221519e-45
31.477090 1.210956e-45
31.548440 1.200488e-45
31.619950 1.190114e-45
31.691620 1.179833e-45
31.763460 1.169645e-45
31.835450 1.159549e-45
31.907610 1.149543e-45
31.979940 1.139628e-45
32.052420 1.129802e-45
32.125070 1.120064e-45
32.197890 1.110413e-45
32.270870 1.100849e-45
32.344020 1.091372e-45
32.417330 1.081980e-45
32.490810 1.072672e-45
32.564450 1.063448e-45
32.638270 1.054307e-45
32.712250 1.045248e-45
32.786390 1.036271e-45
32.860710 1.027374e-45
32.935190 1.018558e-45
33.009840 1.009820e-45
33.084670 1.001162e-45
33.159660 9.925808e-46
33.234820 9.840775e-46
33.310150 9.756502e-46
33.385650 9.672989e-46
33.461320 9.590226e-46
33.537170 9.508207e-46
33.613190 9.426926e-46
33.689370 9.346374e-46
33.765740 9.266551e-46
33.842270 9.187440e-46
33.918980 9.109048e-46
33.995860 9.031353e-46
34.072920 8.954362e-46
34.150150 8.878064e-46
34.227560 8.802448e-46
34.305140 8.727510e-46
34.382890 8.653252e-46
34.460830 8.579656e-46
34.538940 8.506725e-46
34.617230 8.434447e-46
34.695690 8.362820e-46
34.774340 8.291837e-46
34.853160 8.221490e-46
34.932160 8.151779e-46
35.011330 8.082689e-46
35.090690 8.014227e-46
35.170230 7.946378e-46
35.249950 7.879137e-46
35.329850 7.812500e-46
35.409930 7.746464e-46
35.490190 7.681018e-46
35.570630 7.616159e-46
35.651260 7.551889e-46
35.732070 7.488191e-46
35.813060 7.425069e-46
35.894240 7.362512e-46
35.975590 7.300518e-46
36.057140 7.239081e-46
36.138870 7.178193e-46
36.220780 7.117856e-46
36.302880 7.058060e-46
36.385170 6.998803e-46
36.467640 6.940074e-46
36.550300 6.881876e-46
36.633140 6.824200e-46
36.716180 6.767043e-46
36.799400 6.710395e-46
36.882810 6.654259e-46
36.966410 6.598626e-46
37.050200 6.543492e-46
37.134180 6.488854e-46
37.218350 6.434710e-46
37.302710 6.381050e-46
37.387260 6.327871e-46
37.472010 6.275170e-46
37.556940 6.222939e-46
37.642070 6.171180e-46
37.727390 6.119884e-46
37.812910 6.069054e-46
37.898620 6.018676e-46
37.984520 5.968747e-46
38.070620 5.919270e-46
38.156910 5.870241e-46
38.243400 5.821647e-46
38.330080 5.773491e-46
38.416960 5.725765e-46
38.504040 5.678470e-46
38.591310 5.631599e-46
38.678790 5.585144e-46
38.766460 5.539113e-46
38.854330 5.493492e-46
38.942400 5.448280e-46
39.030660 5.403472e-46
39.119130 5.359068e-46
39.207800 5.315063e-46
39.296670 5.271451e-46
39.385750 5.228233e-46
39.475020 5.185403e-46
39.564490 5.142953e-46
39.654170 5.100890e-46
39.744050 5.059198e-46
39.834140 5.017882e-46
39.924430 4.976937e-46
40.014920 4.936360e-46
40.105620 4.896148e-46
40.196530 4.856294e-46
40.287640 4.816800e-46
40.378960 4.777660e-46
40.470480 4.738867e-46
40.562220 4.700428e-46
40.654160 4.662330e-46
40.746300 4.624573e-46
40.838660 4.587157e-46
40.931230 4.550073e-46
41.024000 4.513326e-46
41.116990 4.476906e-46
41.210190 4.440810e-46
41.303600 4.405041e-46
41.397220 4.369592e-46
41.491050 4.334462e-46
41.585100 4.299643e-46
41.679350 4.265142e-46
41.773830 4.230945e-46
41.868510 4.197057e-46
41.963410 4.163473e-46
42.058530 4.130186e-46
42.153860 4.097203e-46
42.249410 4.064510e-46
42.345170 4.032116e-46
42.441160 4.000008e-46
